,lat,lon,school_index,max_children,q_children
2928,-19.67662,31.42829,2928,620,413
2929,-19.45494,31.43055,2929,620,620
2930,-19.58759,31.69391,2930,620,482
2931,-19.67466,31.48333,2931,620,477
2932,-19.78611,31.89312,2932,620,620
2933,-19.4902,31.47639,2933,620,620
2934,-19.49977,31.62545,2934,620,620
2935,-19.60642,31.76751,2935,620,620
2936,-19.46732,31.55119,2936,620,620
2937,-19.77363,31.72845,2937,620,348
2938,-19.62063,31.50085,2938,620,238
2939,-19.74441,31.79138,2939,620,620
2940,-19.64834,31.7112,2940,620,416
2941,-19.80845,31.80229,2941,620,620
2942,-19.49472,31.41686,2942,620,620
2943,-19.55028,31.46876,2943,620,620
2944,-19.76099,31.56829,2944,620,493
2945,-19.71902,31.6923,2945,620,439
2946,-19.56842,31.51801,2946,620,581
2947,-19.63892,31.56957,2947,620,470
2948,-19.68495,31.53949,2948,620,422
2949,-19.54206,31.58836,2949,620,620
2950,-19.53905,31.66132,2950,620,620
2951,-19.82174,31.58853,2951,620,278
2952,-19.59239,31.45856,2952,620,192
2953,-19.56017,31.43257,2953,620,441
2954,-19.53847,31.69606,2954,620,620
2955,-19.60134,31.63242,2955,620,363
2956,-19.78791,31.64651,2956,620,390
2957,-19.79105,31.51228,2957,620,445
2958,-19.67104,31.77496,2958,620,620
2959,-19.7053,31.58287,2959,620,387
2960,-20.35858,30.64482,2960,620,620
2961,-20.49881,30.46932,2961,620,620
2962,-20.59578,30.56156,2962,620,620
2963,-20.53627,30.57015,2963,620,620
2964,-20.48313,30.67259,2964,620,620
2965,-20.24679,30.57103,2965,620,620
2966,-20.55697,30.60403,2966,620,620
2967,-20.58074,30.69005,2967,620,620
2968,-20.27647,30.468,2968,620,620
2969,-20.62887,30.72201,2969,620,620
2970,-20.40719,30.64087,2970,620,620
2971,-20.46982,30.5877,2971,620,620
2972,-20.31471,30.54463,2972,620,620
2973,-20.2423,30.51795,2973,620,620
2974,-20.87584,30.64162,2974,620,620
2975,-20.2284,30.4691,2975,620,620
2976,-20.74129,30.83967,2976,620,620
2977,-20.06336,30.20793,2977,620,620
2978,-20.26135,30.36415,2978,620,620
2979,-20.07176,30.26573,2979,620,620
2980,-20.28197,30.28094,2980,620,620
2981,-20.32966,30.39709,2981,620,620
2982,-20.1549,30.41304,2982,620,620
2983,-20.30117,30.2863,2983,620,620
2984,-20.16679,30.34295,2984,620,620
2985,-20.15869,30.26473,2985,620,620
2986,-20.02608,30.21812,2986,620,620
2987,-20.34024,30.29068,2987,620,620
2988,-20.07701,30.31824,2988,620,620
2989,-20.38194,30.35938,2989,620,620
2990,-20.69191,30.78108,2990,620,620
2991,-20.02602,30.29879,2991,620,620
2992,-20.30553,30.59204,2992,620,620
2993,-20.39978,30.53663,2993,620,620
2994,-20.86133,30.84248,2994,620,620
2995,-20.79384,30.88871,2995,620,620
2996,-20.33708,30.46095,2996,620,620
2997,-20.81152,30.79043,2997,620,620
2998,-20.63596,30.63929,2998,620,620
2999,-20.02858,30.34308,2999,620,620
3000,-20.08842,30.39495,3000,620,620
3001,-20.36625,30.59985,3001,620,620
3002,-20.66295,30.54588,3002,620,620
3003,-20.68326,30.71753,3003,620,620
3004,-20.24999,30.41099,3004,620,620
3005,-20.52002,30.50442,3005,620,620
3006,-20.71446,30.58459,3006,620,620
3007,-20.59843,30.46813,3007,620,620
3008,-20.31285,30.44645,3008,620,620
3009,-20.19188,30.42782,3009,620,620
3010,-20.53029,30.64607,3010,620,620
3011,-20.76513,30.70238,3011,620,620
3012,-20.13355,30.19337,3012,620,620
3013,-19.55298,30.86576,3013,620,620
3014,-19.58734,30.88321,3014,620,620
3015,-19.67216,31.33378,3015,620,354
3016,-19.63014,31.3723,3016,620,279
3017,-19.65139,31.29012,3017,620,419
3018,-19.61502,31.33799,3018,620,299
3019,-19.61207,31.24836,3019,620,620
3020,-19.54063,31.38511,3020,620,594
3021,-19.82009,31.31212,3021,620,271
3022,-19.8853,31.36455,3022,620,189
3023,-19.60325,31.39703,3023,620,164
3024,-19.57311,31.26765,3024,620,434
3025,-19.57762,31.23736,3025,620,620
3026,-19.7215,31.2919,3026,620,375
3027,-19.75389,31.36346,3027,620,301
3028,-19.72668,31.32412,3028,620,165
3029,-19.7365,31.42252,3029,620,204
3030,-19.52102,31.33956,3030,620,620
3031,-19.55631,31.30993,3031,620,477
3032,-19.70195,31.38409,3032,620,203
3033,-19.82113,31.43238,3033,620,461
3034,-19.55749,31.35527,3034,620,310
3035,-19.54717,30.91292,3035,620,620
3036,-19.78983,31.30704,3036,620,206
3037,-19.45555,31.34174,3037,620,620
3038,-19.39242,31.3365,3038,620,620
3039,-19.41139,31.28018,3039,620,620
3040,-19.55447,31.18437,3040,620,620
3041,-19.61299,31.16442,3041,620,620
3042,-19.56601,31.14438,3042,620,620
3043,-19.79322,31.2347,3043,620,620
3044,-19.93369,31.27387,3044,620,383
3045,-19.8599,31.25807,3045,620,307
3046,-19.92628,31.23275,3046,620,412
3047,-19.81224,31.27442,3047,620,369
3048,-20.00337,31.19682,3048,620,620
3049,-19.73653,31.15496,3049,620,620
3050,-19.8642,31.22158,3050,620,512
3051,-19.78092,31.00643,3051,620,620
3052,-19.86961,31.09276,3052,620,435
3053,-19.97521,31.12196,3053,620,477
3054,-19.89573,31.15556,3054,620,572
3055,-19.81857,31.11548,3055,620,620
3056,-19.89281,31.04406,3056,620,195
3057,-19.94735,31.03063,3057,620,620
3058,-19.94174,31.08601,3058,620,293
3059,-19.79808,31.05572,3059,620,620
3060,-19.8853,30.99171,3060,620,289
3061,-19.74681,31.0322,3061,620,620
3062,-19.84721,31.0285,3062,620,496
3063,-19.82964,30.99114,3063,620,228
3064,-20.44856,31.16901,3064,620,620
3065,-20.1701,31.30131,3065,620,620
3066,-20.30358,31.24123,3066,620,620
3067,-20.34006,31.08468,3067,620,620
3068,-20.2929,31.2894,3068,620,620
3069,-20.35205,31.18576,3069,620,620
3070,-20.39113,31.10192,3070,620,620
3071,-20.26923,31.16533,3071,620,620
3072,-20.25,31.40198,3072,620,620
3073,-20.35753,31.31728,3073,620,620
3074,-20.43611,31.10871,3074,620,620
3075,-20.38389,31.05415,3075,620,620
3076,-20.23851,31.2523,3076,620,620
3077,-20.43856,31.31993,3077,620,620
3078,-20.30726,31.41771,3078,620,620
3079,-20.2897,31.06998,3079,620,620
3080,-20.21328,31.42425,3080,620,620
3081,-20.40318,31.11828,3081,620,620
3082,-20.28101,31.36478,3082,620,620
3083,-20.38371,31.22574,3083,620,620
3084,-20.32204,31.50088,3084,620,620
3085,-20.17656,31.38135,3085,620,620
3086,-20.27128,31.56905,3086,620,620
3087,-20.25927,31.47121,3087,620,620
3088,-20.40646,31.46575,3088,620,620
3089,-20.45852,31.53628,3089,620,620
3090,-20.3669,31.45789,3090,620,620
3091,-20.48999,31.29822,3091,620,620
3092,-20.30229,31.47127,3092,620,620
3093,-20.64238,31.4399,3093,620,620
3094,-20.20535,31.09844,3094,620,620
3095,-20.56714,31.42732,3095,620,620
3096,-20.22484,31.53783,3096,620,620
3097,-20.34981,31.40256,3097,620,620
3098,-20.62568,31.5614,3098,620,620
3099,-20.44958,31.24784,3099,620,620
3100,-20.55002,31.30578,3100,620,620
3101,-20.46898,31.45065,3101,620,620
3102,-20.65916,31.47325,3102,620,620
3103,-20.32987,31.53705,3103,620,620
3104,-20.50104,31.40482,3104,620,620
3105,-20.35699,31.6037,3105,620,620
3106,-20.5998,31.29056,3106,620,620
3107,-20.20771,31.46686,3107,620,620
3108,-20.52287,31.51652,3108,620,620
3109,-20.60507,31.39834,3109,620,620
3110,-20.40295,31.31808,3110,620,620
3111,-20.3016,31.16505,3111,620,620
3112,-20.59466,31.46676,3112,620,620
3113,-20.65067,31.34582,3113,620,620
3114,-21.08126,31.24956,3114,620,620
3115,-20.53287,31.35443,3115,620,620
3116,-20.32952,31.02462,3116,620,620
3117,-20.28958,30.82423,3117,620,620
3118,-20.34698,30.76091,3118,620,620
3119,-20.4305,30.969,3119,620,620
3120,-20.44273,31.04122,3120,620,620
3121,-20.60172,31.04795,3121,620,620
3122,-20.54105,31.13563,3122,620,620
3123,-20.38272,30.834,3123,620,620
3124,-20.36448,30.89441,3124,620,620
3125,-20.37193,30.9389,3125,620,620
3126,-20.64346,31.03854,3126,620,620
3127,-20.29185,30.78113,3127,620,620
3128,-20.40897,30.91928,3128,620,620
3129,-20.38424,30.79286,3129,620,620
3130,-20.43504,30.96408,3130,620,620
3131,-20.30177,30.86872,3131,620,620
3132,-20.44563,30.98724,3132,620,620
3133,-20.42074,30.8495,3133,620,620
3134,-20.43312,30.89104,3134,620,620
3135,-20.52379,31.06465,3135,620,620
3136,-20.59507,31.16899,3136,620,620
3137,-20.77002,31.0094,3137,620,620
3138,-20.33254,30.80563,3138,620,620
3139,-20.71948,31.05888,3139,620,620
3140,-20.75966,31.16508,3140,620,620
3141,-20.46331,30.75608,3141,620,620
3142,-20.47536,30.91991,3142,620,620
3143,-20.4732,30.80657,3143,620,620
3144,-20.4759,30.85051,3144,620,620
3145,-20.51357,30.74505,3145,620,620
3146,-20.47039,30.97695,3146,620,620
3147,-20.39936,31.37086,3147,620,620
3148,-20.09703,31.81723,3148,620,620
3149,-19.97879,31.68396,3149,620,620
3150,-20.0813,31.37097,3150,620,620
3151,-19.90108,31.70421,3151,620,466
3152,-20.13698,31.42135,3152,620,620
3153,-20.17951,31.59868,3153,620,620
3154,-20.1553,31.65945,3154,620,620
3155,-19.92257,31.64863,3155,620,286
3156,-20.10426,31.40661,3156,620,620
3157,-20.07544,31.44959,3157,620,620
3158,-20.13455,31.71913,3158,620,620
3159,-20.13818,31.59158,3159,620,620
3160,-20.01915,31.41694,3160,620,620
3161,-20.00338,31.58901,3161,620,620
3162,-20.04245,31.57818,3162,620,620
3163,-19.99793,31.53879,3163,620,620
3164,-20.02558,31.64579,3164,620,620
3165,-19.94475,31.54976,3165,620,416
3166,-20.23792,31.74553,3166,620,620
3167,-20.20465,31.6995,3167,620,620
3168,-20.22414,31.84288,3168,620,620
3169,-20.24308,31.64585,3169,620,620
3170,-20.07734,31.60659,3170,620,620
3171,-19.9006,31.91109,3171,620,620
3172,-19.97989,31.89749,3172,620,620
3173,-20.2277,31.67789,3173,620,620
3174,-20.12119,31.77536,3174,620,620
3175,-20.05028,31.53703,3175,620,620
3176,-20.115,31.89487,3176,620,620
3177,-20.19718,31.55639,3177,620,620
3178,-20.01508,31.44822,3178,620,620
3179,-20.12876,31.38345,3179,620,620
3180,-20.19522,31.80373,3180,620,620
3181,-20.27125,31.67587,3181,620,620
3182,-20.16266,31.7046,3182,620,620
3183,-20.27457,31.78323,3183,620,620
3184,-19.83165,30.91292,3184,620,183
3185,-19.71884,30.91809,3185,620,620
3186,-19.80343,30.93093,3186,620,178
3187,-19.76353,30.93217,3187,620,393
3188,-19.91097,30.87056,3188,620,620
3189,-19.7443,30.87285,3189,620,620
3190,-19.74035,30.96508,3190,620,620
3191,-19.9089,30.9155,3191,620,620
3192,-19.86598,30.90982,3192,620,189
3193,-19.83369,30.88059,3193,620,134
3194,-19.79137,30.87727,3194,620,309
3195,-19.85699,30.84039,3195,620,414
3196,-19.86622,30.88094,3196,620,120
3197,-19.76435,30.73411,3197,620,620
3198,-20.93495,30.68647,3198,620,620
3199,-21.00912,30.57914,3199,620,620
3200,-21.03093,30.45784,3200,620,620
3201,-20.77676,30.51047,3201,620,620
3202,-20.87109,30.5011,3202,620,620
3203,-20.89429,30.68642,3203,620,620
3204,-20.92016,30.77392,3204,620,620
3205,-21.22482,31.64297,3205,620,620
3206,-21.68036,31.32575,3206,620,620
3207,-22.12755,31.38038,3207,620,620
3208,-20.7692,31.74343,3208,620,620
3209,-22.07131,31.40898,3209,620,620
3210,-20.63579,30.51819,3210,620,620
3211,-20.81137,30.86681,3211,620,620
3212,-20.92607,30.5344,3212,620,620
3213,-21.07293,30.60167,3213,620,620
3214,-20.94344,30.62557,3214,620,620
3215,-20.83296,30.74166,3215,620,620
3216,-20.87837,30.72528,3216,620,620
3217,-20.85805,30.89159,3217,620,620
3218,-20.17277,30.82736,3218,620,620
3219,-20.40154,30.72055,3219,620,620
3220,-20.17096,30.45863,3220,620,620
3221,-20.43404,30.67773,3221,620,620
3222,-20.50723,30.69533,3222,620,620
3223,-20.48235,31.06672,3223,620,620
3224,-19.89925,30.7594,3224,620,620
3225,-19.78596,30.82133,3225,620,620
3226,-19.80881,30.73232,3226,620,620
3227,-19.74609,30.81614,3227,620,620
3228,-20.03262,30.47075,3228,620,620
3229,-19.91205,31.03461,3229,620,157
3230,-19.86185,31.3242,3230,620,231
3231,-19.91992,31.3448,3231,620,484
3232,-19.89037,31.28116,3232,620,292
3233,-19.93551,31.13379,3233,620,308
3234,-19.86605,31.5188,3234,620,329
3235,-19.69671,31.25812,3235,620,620
3236,-19.84269,31.39817,3236,620,395
3237,-19.7675,31.13072,3237,620,620
3238,-19.39078,31.3876,3238,620,620
3239,-19.46921,31.66418,3239,620,620
3240,-19.42617,31.54847,3240,620,620
3241,-19.69039,31.7259,3241,620,411
3242,-19.37756,31.28101,3242,620,620
3243,-19.41283,31.44373,3243,620,620
3244,-20.27696,31.3961,3244,620,620
3245,-20.32188,31.36328,3245,620,620
3246,-20.50826,31.44571,3246,620,620
3247,-20.1867,31.2625,3247,620,620
3248,-20.12778,31.28156,3248,620,620
3249,-20.36603,31.36603,3249,620,620
3250,-20.36405,31.50418,3250,620,620
3251,-20.45753,31.36075,3251,620,620
3252,-20.50625,31.33392,3252,620,620
3253,-20.93373,32.12814,3253,620,620
3254,-21.01099,32.12788,3254,620,620
3255,-20.20428,31.51311,3255,620,620
3256,-20.61717,31.71967,3256,620,620
3257,-21.12188,31.35511,3257,620,620
3258,-21.06026,32.0881,3258,620,620
3259,-20.40485,31.54499,3259,620,620
3260,-20.36485,31.56727,3260,620,620
3261,-20.5556,31.5386,3261,620,620
3262,-20.38125,31.66779,3262,620,620
3263,-20.81175,31.7199,3263,620,620
3264,-20.2795,31.52174,3264,620,620
3265,-20.66094,31.24011,3265,620,620
3266,-20.30353,31.58756,3266,620,620
3267,-20.42975,31.42336,3267,620,620
3268,-20.82088,32.18031,3268,620,620
3269,-19.8678,30.52223,3269,620,620
3270,-19.52318,30.90244,3270,620,620
3271,-19.4729,30.97033,3271,620,620
3272,-19.52002,30.84782,3272,620,620
3273,-19.45107,30.92858,3273,620,620
3274,-19.51734,30.94661,3274,620,620
3275,-19.44999,31.14543,3275,620,620
3276,-20.2544,30.31523,3276,620,620
3277,-19.98433,31.82559,3277,620,620
3278,-19.95915,31.62823,3278,620,478
3279,-20.024,31.74638,3279,620,620
3280,-20.04919,31.7169,3280,620,620
3281,-19.94582,31.96648,3281,620,620
3282,-19.86762,31.73598,3282,620,307
3283,-19.86895,31.62923,3283,620,229
3284,-19.92364,31.82178,3284,620,620
3285,-20.10965,31.68972,3285,620,620
3286,-19.93689,31.75036,3286,620,620
3287,-19.87758,31.78195,3287,620,538
3288,-19.95575,31.91865,3288,620,620
3289,-19.97926,31.76808,3289,620,620
3290,-20.13743,31.60974,3290,620,620
3291,-19.97945,31.47926,3291,620,620
3292,-20.05175,31.6344,3292,620,620
3293,-20.0342,31.92643,3293,620,620
3294,-19.93777,31.67639,3294,620,620
3295,-20.01102,31.85625,3295,620,620
3296,-19.8926,31.8713,3296,620,620
3297,-19.89257,31.81501,3297,620,620
3298,-20.13514,31.84288,3298,620,620
3299,-20.22257,31.80306,3299,620,620
3300,-20.43466,31.89883,3300,620,620
3301,-20.06855,31.75743,3301,620,620
3302,-20.2762,31.71813,3302,620,620
3303,-20.26394,31.83313,3303,620,620
3304,-20.71922,31.01358,3304,620,620
3305,-20.30499,30.75232,3305,620,620
3306,-19.93255,31.01929,3306,620,258
3307,-20.45271,30.64104,3307,620,620
3308,-21.08681,32.1698,3308,620,620
3309,-20.17646,30.16729,3309,620,620
3310,-19.93261,30.95452,3310,620,620
3311,-20.06483,30.84631,3311,620,620
3312,-20.43516,31.07225,3312,620,620
3313,-19.97274,31.41923,3313,620,620
3314,-20.43175,30.72528,3314,620,620
3315,-20.22418,31.6057,3315,620,620
3316,-20.04506,30.68739,3316,620,620
3317,-20.0441,30.67948,3317,620,620
3318,-20.14837,31.45962,3318,620,620
3319,-20.73946,30.53921,3319,620,620
3320,-20.48458,31.11607,3320,620,620
3321,-21.113,30.53097,3321,620,620
3322,-19.28322,31.15815,3322,620,620
3323,-19.72548,31.8499,3323,620,620
3324,-19.94225,30.8374,3324,620,620
3325,-21.24116,30.75498,3325,620,620
3326,-21.58845,31.30307,3326,620,620
3327,-20.0227,31.69944,3327,620,620
3328,-20.56979,31.37163,3328,620,620
3329,-19.67825,31.23621,3329,620,620
3330,-20.02166,31.49148,3330,620,620
3331,-20.27011,31.22498,3331,620,620
3332,-20.50652,31.77366,3332,620,620
3333,-19.92423,30.50237,3333,620,620
3334,-20.39554,31.74567,3334,620,620
3335,-21.28974,30.53715,3335,620,620
3336,-21.04006,30.51872,3336,620,620
3337,-20.03169,30.4031,3337,620,620
3338,-19.70939,31.62812,3338,620,620
3339,-21.41386,31.45118,3339,620,620
3340,-19.9077,31.42468,3340,620,385
3341,-20.39933,31.26561,3341,620,620
3342,-19.70017,30.94984,3342,620,620
3343,-20.72752,30.66603,3343,620,620
3344,-19.83515,31.64929,3344,620,331
3345,-20.79557,31.19995,3345,620,620
3346,-20.54736,31.59455,3346,620,620
3347,-21.1169,30.58229,3347,620,620
3348,-20.72404,31.22391,3348,620,620
3349,-19.82829,31.74723,3349,620,247
3350,-19.76204,31.82979,3350,620,620
3351,-21.08317,31.53639,3351,620,620
3352,-20.83112,30.60947,3352,620,620
3353,-20.42685,30.55856,3353,620,620
3354,-19.86457,31.98031,3354,620,620
3355,-19.63779,30.84046,3355,620,620
3356,-21.37842,31.55539,3356,620,620
3357,-20.90466,32.09632,3357,620,620
3358,-19.8072,31.92657,3358,620,620
3359,-19.62202,31.81475,3359,620,620
3360,-19.54687,31.66212,3360,620,220
3361,-21.58492,31.41003,3361,620,620
3362,-19.95905,31.20015,3362,620,348
3363,-20.33519,31.80836,3363,620,620
3364,-20.51374,31.15508,3364,620,620
3365,-21.19438,30.13302,3365,620,620
3366,-20.46835,30.52412,3366,620,620
3367,-20.35876,30.49434,3367,620,620
3368,-20.46342,31.49703,3368,620,620
3369,-21.08134,31.56421,3369,620,620
3370,-20.45626,31.78765,3370,620,620
3371,-20.38899,30.45307,3371,620,620
3372,-19.68771,31.8188,3372,620,620
3373,-19.68075,31.6662,3373,620,205
3374,-19.45693,31.5995,3374,620,620
3375,-21.45398,31.34291,3375,620,620
3376,-19.74907,31.45738,3376,620,259
3377,-20.07738,31.84672,3377,620,620
3378,-21.0761,30.30114,3378,620,620
3379,-20.86177,30.78316,3379,620,620
3380,-21.02001,31.40507,3380,620,620
3381,-19.92174,31.51861,3381,620,255
3382,-21.12417,30.41553,3382,620,620
3383,-21.53109,31.49346,3383,620,620
3384,-20.33404,31.72108,3384,620,620
3385,-20.52736,31.21261,3385,620,620
3386,-20.85743,31.22121,3386,620,620
3387,-19.98715,31.0612,3387,620,620
3388,-19.87794,30.57671,3388,620,620
3389,-21.38646,31.68248,3389,620,620
3390,-21.20467,30.39995,3390,620,620
3391,-21.30426,31.87219,3391,620,620
3392,-20.58417,30.64268,3392,620,620
3393,-20.45191,32.19196,3393,620,620
3394,-20.25653,30.934,3394,620,620
3395,-20.35232,30.9493,3395,620,620
3396,-20.70417,31.11964,3396,620,620
3397,-21.07057,31.65402,3397,620,620
3398,-21.0639,31.63558,3398,620,620
3399,-21.22692,30.06135,3399,620,620
3400,-20.43886,30.4176,3400,620,620
3401,-20.6713,30.62863,3401,620,620
3402,-22.14845,31.22508,3402,620,620
3403,-21.07051,31.49691,3403,620,620
3404,-21.03975,31.67791,3404,620,620
3405,-19.27352,31.21953,3405,620,620
3406,-20.90563,31.22587,3406,620,620
3407,-20.95829,30.46315,3407,620,620
3408,-20.21326,30.38453,3408,620,620
3409,-20.61838,31.74906,3409,620,620
3410,-21.12884,30.17903,3410,620,620
3411,-20.25205,31.28971,3411,620,620
3412,-21.13425,31.62312,3412,620,620
3413,-21.1846,30.54859,3413,620,620
3414,-21.11552,31.63456,3414,620,620
3415,-20.07929,30.46243,3415,620,620
3416,-20.87121,30.58617,3416,620,620
3417,-20.16709,31.88285,3417,620,620
3418,-21.70233,31.36696,3418,620,620
3419,-21.93709,31.19166,3419,620,620
3420,-22.13142,31.12535,3420,620,620
3421,-22.07325,31.16596,3421,620,620
3422,-20.82736,31.88294,3422,620,620
3423,-19.41063,30.78279,3423,620,620
3424,-21.07858,31.5457,3424,620,620
3425,-20.87719,32.14861,3425,620,620
3426,-20.91706,31.35368,3426,620,620
3427,-21.00707,31.47526,3427,620,620
3428,-21.0159,31.53118,3428,620,620
3429,-20.04459,30.68073,3429,620,620
3430,-20.34453,30.57428,3430,620,620
3431,-21.1169,31.67896,3431,620,620
3432,-21.64846,31.30703,3432,620,620
3433,-19.62973,31.16688,3433,620,620
3434,-20.3352,30.85968,3434,620,620
3435,-20.78561,31.84943,3435,620,620
3436,-21.04011,31.61635,3436,620,620
3437,-21.0987,31.62343,3437,620,620
3438,-21.09674,31.73525,3438,620,620
3439,-20.226,30.8893,3439,620,620
3440,-20.04555,30.871,3440,620,620
3441,-21.09312,31.76686,3441,620,620
3442,-22.12755,31.38035,3442,620,620
3443,-20.99732,32.1263,3443,620,620
3444,-20.21378,31.00768,3444,620,620
3445,-21.03193,31.4495,3445,620,620
3446,-22.21541,31.40428,3446,620,620
3447,-21.35102,31.77822,3447,620,620
3448,-21.0737,31.67331,3448,620,620
3449,-20.98163,32.10276,3449,620,620
3450,-21.26295,31.90412,3450,620,620
3451,-21.27098,31.83758,3451,620,620
3452,-22.30375,31.15046,3452,620,620
3453,-22.17838,31.19744,3453,620,620
3454,-21.92596,31.34583,3454,620,620
3455,-21.77482,31.26755,3455,620,620
3456,-21.23531,30.72995,3456,620,620
3457,-19.52263,31.25795,3457,620,620
3458,-20.64533,31.17022,3458,620,620
3459,-20.83216,31.79215,3459,620,620
3460,-19.88775,31.60374,3460,620,293
3461,-19.65893,31.60992,3461,620,463
3462,-20.96179,30.64894,3462,620,620
3463,-21.18292,30.29767,3463,620,620
3464,-21.23258,30.18385,3464,620,620
3465,-20.78667,30.56683,3465,620,620
3466,-21.22788,30.52966,3466,620,620
3467,-20.01457,31.30007,3467,620,620
3468,-21.05395,32.15421,3468,620,620
3469,-21.50785,31.40625,3469,620,620
3470,-20.54961,30.97595,3470,620,620
3471,-20.53246,30.90372,3471,620,620
3472,-19.4513,31.21067,3472,620,620
3473,-20.62317,30.93616,3473,620,620
3474,-20.19831,30.29466,3474,620,620
3475,-20.98368,31.77592,3475,620,620
3476,-20.66688,31.29474,3476,620,620
3477,-20.0767,30.81356,3477,620,620
3478,-20.67641,31.75431,3478,620,620
3479,-20.26346,31.10686,3479,620,620
3480,-20.55298,30.79021,3480,620,620
3481,-19.6778,31.19001,3481,620,620
3482,-20.079,31.33525,3482,620,620
3483,-20.83121,30.98239,3483,620,620
3484,-19.94721,32.11133,3484,620,620
3485,-21.0925,32.01467,3485,620,620
3486,-20.98234,32.01463,3486,620,620
3487,-19.34048,31.25257,3487,620,620
3488,-22.30547,31.27695,3488,620,620
3489,-21.34536,31.48532,3489,620,620
3490,-20.36945,31.14756,3490,620,620
3491,-20.7084,31.24422,3491,620,620
3492,-19.56725,31.61514,3492,620,236
3493,-20.93999,32.07052,3493,620,620
3494,-20.32951,30.95606,3494,620,620
3495,-20.32778,31.11556,3495,620,620
3496,-20.10087,31.49879,3496,620,620
3497,-20.66898,30.97754,3497,620,620
3498,-20.4177,31.5938,3498,620,620
3499,-21.22115,30.41919,3499,620,620
3500,-20.17763,31.09211,3500,620,620
3501,-20.9317,31.00268,3501,620,620
3502,-20.26814,31.34245,3502,620,620
3503,-20.94731,30.89184,3503,620,620
3504,-19.59826,31.20048,3504,620,620
3505,-20.18162,31.97663,3505,620,620
3506,-20.30302,31.93162,3506,620,620
3507,-19.66464,31.02351,3507,620,620
3508,-19.71329,31.08231,3508,620,620
3509,-22.3118,31.38485,3509,620,620
3510,-21.18605,31.82054,3510,620,620
3511,-20.77855,31.89196,3511,620,620
3512,-20.54975,30.54156,3512,620,620
3513,-22.1362,31.41255,3513,620,620
3514,-20.17529,30.26373,3514,620,620
3515,-20.26257,30.74209,3515,620,620
3516,-20.22193,30.84926,3516,620,620
3517,-20.19184,30.59451,3517,620,620
3518,-20.40097,30.85742,3518,620,620
3519,-19.96094,30.69648,3519,620,620
3520,-20.08959,31.93808,3520,620,620
3521,-20.03856,30.94017,3521,620,620
3522,-21.07066,31.58347,3522,620,620
3523,-19.64443,30.93451,3523,620,620
3524,-20.09913,30.81479,3524,620,620
3525,-20.24869,31.92948,3525,620,620
3526,-20.08147,30.8414,3526,620,620
3527,-21.31378,31.67101,3527,620,620
3528,-20.71791,32.21135,3528,620,620
3529,-19.95503,32.01906,3529,620,620
3530,-20.05742,30.84612,3530,620,620
3531,-19.63911,31.15764,3531,620,620
3532,-20.24203,30.64582,3532,620,620
3533,-21.2772,31.56208,3533,620,620
3534,-20.54489,31.19776,3534,620,620
3535,-20.3091,30.50783,3535,620,620
3536,-20.80937,31.08856,3536,620,620
3537,-20.73225,30.50039,3537,620,620
3538,-21.19034,30.59068,3538,620,620
3539,-20.22564,30.71014,3539,620,620
3540,-20.63788,31.50819,3540,620,620
3541,-20.36793,31.91549,3541,620,620
3542,-19.92703,31.46376,3542,620,460
3543,-19.67381,31.38098,3543,620,465
3544,-20.09255,30.80762,3544,620,620
3545,-20.90405,30.83633,3545,620,620
3546,-22.08531,31.11038,3546,620,620
3547,-22.17217,31.36886,3547,620,620
3548,-22.26835,31.23136,3548,620,620
3549,-21.46783,31.58369,3549,620,620
3550,-22.09246,31.31031,3550,620,620
3551,-20.64275,31.15418,3551,620,620
3552,-20.2749,31.00091,3552,620,620
3553,-21.41517,31.61882,3553,620,620
3554,-19.69334,30.74559,3554,620,620
3555,-21.057,30.12269,3555,620,620
3556,-20.01115,31.60259,3556,620,620
3557,-21.20886,30.34156,3557,620,620
3558,-20.93522,30.73015,3558,620,620
3559,-21.03739,31.38393,3559,620,620
3560,-21.19615,30.3502,3560,620,620
3561,-21.45521,31.51975,3561,620,620
3562,-19.21085,30.97578,3562,620,620
3563,-20.556,30.47871,3563,620,620
3564,-20.6901,31.41341,3564,620,620
3565,-19.64243,31.06596,3565,620,620
3566,-19.61371,30.99657,3566,620,620
3567,-20.73958,31.30274,3567,620,620
3568,-19.98843,31.61977,3568,620,620
3569,-20.03453,31.07956,3569,620,620
3570,-20.67373,31.65038,3570,620,620
3571,-20.52438,31.54691,3571,620,620
3572,-20.70074,31.5565,3572,620,620
3573,-20.63645,31.66006,3573,620,620
3574,-20.60593,31.87424,3574,620,620
3575,-20.45352,31.97794,3575,620,620
3576,-20.08811,30.83686,3576,620,620
3577,-20.04306,31.21453,3577,620,620
3578,-20.08646,31.1309,3578,620,620
3579,-20.79726,32.05253,3579,620,620
3580,-20.18962,30.81175,3580,620,620
3581,-20.75994,31.47572,3581,620,620
3582,-19.69673,30.81099,3582,620,620
3583,-20.94375,31.09937,3583,620,620
3584,-21.01143,30.65573,3584,620,620
3585,-21.48828,31.08828,3585,620,620
3586,-21.11091,30.07955,3586,620,620
3587,-21.45941,30.35743,3587,620,620
3588,-21.15048,30.01071,3588,620,620
3589,-21.07991,30.66365,3589,620,620
3590,-21.27253,30.6746,3590,620,620
3591,-21.0577,29.81708,3591,620,620
3592,-20.99181,30.55151,3592,620,620
3593,-20.67642,31.7543,3593,620,620
